1582003492.3888535,15.58,0.02
1582003497.3313715,15.58,0.02
1582003502.3738065,15.58,0.02
1582003507.3642435,15.58,0.03
1582003512.3790703,15.58,0.02
1582003517.4382372,15.58,0.01
1582003522.4217126,15.48,0.61
1582003527.4949875,15.48,0.62
1582003532.4923842,15.47,0.63
1582003537.4744122,15.47,0.63
1582003542.478393,15.48,0.63
1582003547.5440502,15.48,0.61
1582003552.5180764,15.48,0.61
1582003557.5726178,15.48,0.61
1582003562.5753982,15.48,0.63
1582003567.5615556,15.48,0.63
1582003572.6151402,15.48,0.61
1582003577.631121,15.48,0.61
1582003582.6204288,15.48,0.62
1582003587.6391795,15.48,0.63
1582003592.7000046,15.48,0.63
1582003597.9135392,15.48,0.62
1582003602.7317522,15.48,0.61
1582003607.6963344,15.48,0.60
1582003612.7040772,15.48,0.61
1582003617.7269006,15.48,0.61
1582003622.7878075,15.48,0.62
1582003627.7789943,15.47,0.63
1582003632.7770007,15.47,0.63
1582003637.7943168,15.47,0.62
1582003642.8446128,15.47,0.62
1582003647.8467848,15.47,0.62
1582003652.8389237,15.47,0.62
1582003657.8963616,15.47,0.62
1582003662.8805683,15.47,0.62
1582003667.898156,15.47,0.63
1582003672.937493,15.47,0.62
1582003677.948597,15.47,0.61
1582003682.9434822,15.47,0.61
1582003688.0006633,15.47,0.61
1582003692.9836571,15.47,0.61
1582003697.9920506,15.47,0.60
1582003702.9997003,15.47,0.60
1582003708.0644405,15.47,0.60
1582003713.0825524,15.47,0.60
1582003718.0532212,15.47,0.61
1582003723.107409,15.47,0.61
1582003728.1012752,15.47,0.61
1582003733.1622832,15.47,0.61
1582003738.1477063,15.46,0.61
1582003743.1889572,15.46,0.61
1582003748.1449242,15.46,0.61
1582003753.1628425,15.46,0.60
1582003758.2208173,15.46,0.60
1582003763.2235374,15.46,0.61
1582003768.2349374,15.46,0.62
1582003773.286957,15.46,0.62
1582003778.2589395,15.46,0.61
1582003783.3272586,15.46,0.60
1582003788.2900388,15.46,0.60
1582003793.3074613,15.46,0.61
1582003798.327224,15.46,0.62
1582003803.338866,15.46,0.61
1582003808.4019039,15.46,0.60
1582003813.3706322,15.46,0.60
1582003818.3856695,15.46,0.61
1582003823.4613678,15.46,0.62
1582003828.4320672,15.46,0.61
1582003833.4850485,15.46,0.60
1582003838.4568682,15.46,0.60
1582003843.4675379,15.46,0.61
1582003848.5329833,15.46,0.62
1582003853.5028057,15.46,0.62
1582003858.56431,15.46,0.61
1582003863.5900106,15.46,0.60
1582003868.577667,15.46,0.60
1582003873.6113453,15.46,0.60
1582003878.645138,15.46,0.61
1582003883.6241014,15.46,0.62
1582003888.6542494,15.46,0.61
1582003893.6388054,15.46,0.60
1582003898.6835284,15.46,0.60
1582003903.681968,15.46,0.62
1582003908.687226,15.46,0.61
1582003913.7097933,15.45,0.60
1582003918.7758117,15.45,0.60
1582003923.7836308,15.46,0.61
1582003928.7968495,15.45,0.62
1582003933.8400428,15.45,0.60
1582003938.8061893,15.46,0.60
1582003943.822955,15.45,0.61
1582003948.8397255,15.45,0.61
1582003953.8776364,15.45,0.60
1582003958.8707662,15.45,0.59
1582003963.8882434,15.45,0.60
1582003968.955111,15.45,0.62
1582003973.9320614,15.45,0.61
1582003978.9359105,15.45,0.59
1582003983.9739466,15.45,0.60
1582003988.962174,15.45,0.61
1582003993.9989522,15.45,0.61
1582003999.053951,15.45,0.60
1582004004.0789733,15.45,0.60
1582004009.0363886,15.45,0.61
1582004014.055013,15.45,0.61
1582004019.1209252,15.45,0.61
1582004024.086537,15.45,0.61
1582004029.1544075,15.45,0.60
1582004034.1747906,15.45,0.59
1582004039.1348662,15.45,0.60
1582004044.1470134,15.45,0.61
1582004049.1815856,15.45,0.61
1582004054.2260165,15.45,0.62
1582004059.1993415,15.45,0.61
1582004064.2219155,15.45,0.61
1582004069.2698276,15.45,0.61
1582004074.2537682,15.45,0.61
1582004079.2712133,15.45,0.61
1582004084.311982,15.45,0.61
1582004089.3045783,15.44,0.62
1582004094.3552828,15.44,0.61
1582004099.343593,15.44,0.61
1582004104.3881817,15.44,0.60
1582004109.4022808,15.44,0.60
1582004114.390976,15.44,0.59
1582004119.40635,15.44,0.60
1582004124.423111,15.44,0.60
1582004129.4570858,15.44,0.61
1582004134.4613745,15.44,0.61
1582004139.4717214,15.44,0.61
1582004144.532478,15.44,0.61
1582004149.5095413,15.44,0.60
1582004154.524519,15.44,0.59
1582004159.5710237,15.44,0.60
1582004164.5842543,15.44,0.61
1582004169.564519,15.44,0.62
1582004174.5906186,15.44,0.62
1582004179.6057355,15.44,0.61
1582004184.6440475,15.44,0.60
1582004189.6800704,15.44,0.59
1582004194.6971347,15.44,0.60
1582004199.672268,15.44,0.60
1582004204.688658,15.44,0.61
1582004209.7197685,15.44,0.62
1582004214.779116,15.44,0.62
1582004219.750322,15.44,0.61
1582004224.8043501,15.44,0.60
1582004229.8083777,15.44,0.59
1582004234.7940989,15.44,0.60
1582004239.8086615,15.44,0.61
1582004244.8247657,15.44,0.62
1582004249.8432226,15.44,0.61
1582004254.848529,15.44,0.59
1582004259.8726723,15.44,0.60
1582004264.9248958,15.44,0.61
1582004269.907014,15.44,0.61
1582004274.9713914,15.44,0.61
1582004279.9872904,15.44,0.60
1582004284.9550564,15.44,0.59
1582004290.018186,15.44,0.60
1582004294.9893541,15.44,0.62
1582004300.0623908,15.44,0.61
1582004305.0271354,15.44,0.60
1582004310.102042,15.44,0.59
1582004315.0820403,15.44,0.60
1582004320.1316407,15.44,0.60
1582004325.090813,15.44,0.61
1582004330.1068242,15.44,0.61
1582004335.1231,15.43,0.62
1582004340.1892407,15.44,0.61
1582004345.187438,15.43,0.61
1582004350.202691,15.44,0.60
1582004355.1881673,15.43,0.60
1582004360.2427037,15.43,0.59
1582004365.2600367,15.44,0.60
1582004370.241937,15.43,0.61
1582004375.2616751,15.43,0.61
1582004380.322929,15.43,0.61
1582004385.3044038,15.43,0.60
1582004390.306379,15.43,0.60
1582004395.3236659,15.43,0.61
1582004400.392481,15.43,0.61
1582004405.4001226,15.43,0.60
1582004410.3643992,15.43,0.59
1582004415.4301362,15.43,0.60
1582004420.4441369,15.43,0.61
1582004425.4266348,15.43,0.61
1582004430.486478,15.43,0.61
1582004435.458875,15.43,0.60
1582004440.476852,15.43,0.60
1582004445.5342524,15.43,0.61
1582004450.505957,15.43,0.61
1582004455.5041192,15.43,0.61
1582004460.5367916,15.43,0.60
1582004465.545025,15.43,0.59
1582004470.5703769,15.43,0.60
1582004475.5768526,15.43,0.61
1582004480.6397526,15.43,0.61
1582004485.6194832,15.43,0.61
1582004490.649883,15.43,0.60
1582004495.6677878,15.42,0.59
1582004500.6679645,15.43,0.60
1582004505.716223,15.43,0.61
1582004510.692786,15.42,0.61
1582004515.7465162,15.42,0.60
1582004520.7282617,15.42,0.59
1582004525.7617815,15.43,0.60
1582004530.7581792,15.42,0.60
1582004535.829157,15.42,0.60
1582004540.792149,15.42,0.60
1582004545.8050828,15.42,0.60
1582004550.8458216,15.42,0.61
1582004555.8413975,15.42,0.61
1582004560.9240692,15.42,0.61
1582004565.886545,15.42,0.61
1582004570.8944087,15.42,0.61
1582004575.9047258,15.42,0.61
1582004580.9215937,15.42,0.61
1582004585.9404085,15.42,0.61
1582004590.965169,15.42,0.61
1582004596.0321386,15.42,0.60
1582004601.0448675,15.42,0.60
1582004606.0302436,15.42,0.59
1582004611.0170314,15.42,0.59
1582004616.0451486,15.42,0.60
1582004621.0649705,15.42,0.60
1582004626.0833948,15.42,0.61
1582004631.0958629,15.42,0.61
1582004636.1157198,15.42,0.61
1582004641.1255949,15.42,0.61
1582004646.1797824,15.42,0.61
1582004651.1876047,15.42,0.61
1582004656.213589,15.42,0.61
1582004661.2439516,15.42,0.61
1582004666.21391,15.42,0.61
1582004671.2236605,15.42,0.61
1582004676.2503042,15.42,0.61
1582004681.316746,15.42,0.61
1582004686.2860346,15.42,0.61
1582004691.2898488,15.42,0.61
1582004696.3076258,15.42,0.60
1582004701.32513,15.42,0.60
1582004706.3797266,15.42,0.59
1582004711.3584883,15.42,0.60
1582004716.3877535,15.41,0.61
1582004721.4048076,15.42,0.61
1582004726.4164317,15.41,0.61
1582004731.433082,15.41,0.60
1582004736.4779077,15.41,0.59
1582004741.5104768,15.41,0.60
1582004746.5244708,15.41,0.61
1582004751.50293,15.41,0.61
1582004756.5323884,15.41,0.61
1582004761.5459766,15.41,0.59
1582004766.5919342,15.41,0.59
1582004771.5629542,15.41,0.60
1582004776.5848806,15.41,0.61
1582004781.6228518,15.41,0.61
1582004786.622776,15.41,0.62
1582004791.664597,15.41,0.61
1582004796.6459203,15.41,0.61
1582004801.668923,15.41,0.60
1582004806.6832185,15.41,0.60
1582004811.7163086,15.41,0.59
1582004816.715884,15.41,0.59
1582004821.7648814,15.41,0.59
1582004826.740011,15.41,0.60
1582004831.7921731,15.41,0.60
1582004836.7808676,15.41,0.61
1582004841.8045433,15.41,0.61
1582004846.8674576,15.41,0.61
1582004851.836909,15.41,0.61
1582004856.8901372,15.41,0.61
1582004861.90822,15.41,0.62
1582004866.8893833,15.41,0.61
1582004871.9348764,15.41,0.61
1582004876.9160151,15.41,0.61
1582004881.9488769,15.41,0.61
1582004886.959989,15.41,0.60
1582004891.9664817,15.40,0.60
1582004897.0299654,15.40,0.60
1582004902.030958,15.40,0.59
1582004907.066047,15.40,0.60
1582004912.0276818,15.40,0.60
1582004917.0607643,15.40,0.60
1582004922.0982294,15.40,0.60
1582004927.0728104,15.40,0.60
1582004932.1059556,15.40,0.60
1582004937.161405,15.40,0.60
1582004942.1721375,15.40,0.60
1582004947.1493468,15.40,0.61
1582004952.1696005,15.40,0.61
1582004957.1834877,15.40,0.61
1582004962.1984627,15.40,0.61
1582004967.2157483,15.40,0.61
1582004972.2540467,15.40,0.61
1582004977.2439358,15.40,0.61
1582004982.2663102,15.40,0.61
1582004987.299504,15.40,0.61
1582004992.3302503,15.40,0.61
1582004997.3486598,15.40,0.62
1582005002.3719645,15.40,0.62
1582005007.3628962,15.40,0.62
1582005012.3975983,15.40,0.62
1582005017.374826,15.40,0.62
1582005022.421842,15.40,0.61
1582005027.4381468,15.40,0.61
1582005032.4525554,15.40,0.61
1582005037.4692361,15.40,0.61
1582005042.4695752,15.40,0.61
1582005047.4879615,15.40,0.61
1582005052.505326,15.40,0.61
1582005057.5580025,15.40,0.61
1582005062.5386834,15.39,0.61
1582005067.5536852,15.39,0.61
1582005072.6195652,15.39,0.61
1582005077.5743659,15.39,0.61
1582005082.6183195,15.39,0.61
1582005087.6348205,15.39,0.60
1582005092.6430535,15.39,0.60
1582005097.6405256,15.39,0.60
1582005102.6622305,15.39,0.60
1582005107.7111163,15.39,0.60
1582005112.6950202,15.39,0.61
1582005117.7258892,15.39,0.61
1582005122.7794683,15.39,0.62
1582005127.7519557,15.39,0.62
1582005132.8095202,15.39,0.62
1582005137.8025048,15.39,0.62
1582005142.802634,15.39,0.62
1582005147.8397908,15.39,0.62
1582005152.8745205,15.39,0.62
1582005157.8523996,15.39,0.61
1582005162.9069974,15.39,0.61
1582005167.939557,15.39,0.61
1582005172.92181,15.39,0.61
1582005177.918908,15.39,0.61
1582005182.9704463,15.39,0.61
1582005188.00647,15.38,0.61
1582005192.9946716,15.39,0.61
1582005197.9911911,15.38,0.60
1582005203.094559,15.38,0.60
1582005208.066407,15.39,0.60
1582005213.0681264,15.38,0.60
1582005218.0514853,15.38,0.60
1582005223.1282957,15.38,0.61
1582005228.0917857,15.38,0.62
1582005233.10788,15.38,0.62
1582005238.1153932,15.38,0.61
1582005243.1398063,15.38,0.61
1582005248.1552577,15.38,0.61
1582005253.1777418,15.38,0.62
1582005258.2022877,15.38,0.62
1582005263.202225,15.38,0.62
1582005268.2353632,15.38,0.62
1582005273.2392645,15.38,0.61
1582005278.26742,15.38,0.60
1582005283.3038125,15.38,0.60
1582005288.3042643,15.38,0.60
1582005293.310281,15.38,0.60
1582005298.3216639,15.38,0.61
1582005303.3419623,15.38,0.62
1582005308.3557875,15.38,0.62
1582005313.371356,15.38,0.61
1582005318.3934202,15.38,0.60
1582005323.412272,15.38,0.60
1582005328.426668,15.38,0.60
1582005333.435057,15.38,0.61
1582005338.5074549,15.38,0.62
1582005343.5130293,15.38,0.62
1582005348.4947417,15.38,0.60
1582005353.560572,15.38,0.60
1582005358.5400105,15.38,0.62
1582005363.5383217,15.38,0.62
1582005368.6085808,15.38,0.60
1582005373.572836,15.38,0.60
1582005378.5922775,15.38,0.62
1582005383.6132262,15.37,0.62
1582005388.6298583,15.37,0.60
1582005393.6428225,15.37,0.60
1582005398.7006233,15.37,0.62
1582005403.698708,15.37,0.62
1582005408.71944,15.37,0.60
1582005413.7141485,15.37,0.60
1582005418.7293406,15.37,0.62
1582005423.747816,15.37,0.62
1582005428.7538335,15.37,0.60
1582005433.7696671,15.37,0.60
1582005438.7965267,15.37,0.62
1582005443.8230853,15.37,0.62
1582005448.826997,15.37,0.60
1582005453.8502917,15.37,0.60
1582005458.8612776,15.37,0.62
1582005463.8991587,15.37,0.61
1582005468.9113173,15.37,0.60
1582005473.9119425,15.37,0.61
1582005478.932579,15.37,0.62
1582005483.9637055,15.37,0.60
1582005488.9588661,15.37,0.60
1582005493.980364,15.37,0.61
1582005498.9882383,15.37,0.62
1582005504.0181937,15.37,0.61
1582005509.0332139,15.37,0.60
1582005514.0467653,15.37,0.60
1582005519.061999,15.37,0.62
1582005524.0767958,15.37,0.62
1582005529.094921,15.36,0.61
1582005534.1156788,15.37,0.61
1582005539.1277432,15.37,0.60
1582005544.1424706,15.37,0.60
1582005549.1617868,15.37,0.61
1582005554.1792386,15.36,0.61
1582005559.1964707,15.36,0.61
1582005564.2074716,15.36,0.60
1582005569.2244465,15.36,0.60
1582005574.242917,15.36,0.60
1582005579.2670028,15.36,0.58
1582005584.2732823,15.36,0.59
1582005589.297067,15.36,0.60
1582005594.3097634,15.36,0.60
1582005599.3313982,15.36,0.60
1582005604.3405962,15.36,0.60
1582005609.3650532,15.36,0.60
1582005614.4171753,15.36,0.60
1582005619.3919241,15.36,0.58
1582005624.416229,15.36,0.61
1582005629.4385448,15.36,0.60
1582005634.4522579,15.36,0.60
1582005639.4676287,15.36,0.58
1582005644.4798946,15.36,0.60
1582005649.4989643,15.36,0.60
1582005654.5126681,15.36,0.60
1582005659.5339327,15.36,0.59
1582005664.548639,15.36,0.59
1582005669.5586417,15.36,0.63
1582005674.5845745,15.36,0.63
1582005679.5953503,15.36,0.61
1582005684.616048,15.36,0.60
1582005689.632497,15.36,0.61
1582005694.6649487,15.36,0.61
1582005699.6762462,15.36,0.60
1582005704.6806881,15.36,0.61
1582005709.7032835,15.36,0.60
1582005714.7175426,15.36,0.61
1582005719.747252,15.36,0.64
1582005724.747509,15.36,0.63
1582005729.7635715,15.36,0.60
1582005734.7864473,15.36,0.59
1582005739.798538,15.36,0.60
1582005744.816422,15.36,0.61
1582005749.8283665,15.36,0.59
1582005754.8474126,15.36,0.60
1582005759.8623118,15.35,0.64
1582005764.8798463,15.36,0.61
1582005769.9016647,15.36,0.61
1582005774.9178445,15.36,0.61
1582005779.927756,15.35,0.63
1582005784.947638,15.35,0.62
1582005789.9660645,15.35,0.61
1582005794.9917397,15.36,0.61
1582005800.0149095,15.35,0.61
1582005805.035385,15.36,0.59
1582005810.0417325,15.35,0.60
1582005815.0657694,15.35,0.60
1582005820.090267,15.35,0.60
1582005825.0971217,15.36,0.59
1582005830.0990858,15.35,0.60
1582005835.117322,15.35,0.62
1582005840.1471605,15.35,0.63
1582005845.1676166,15.35,0.63
1582005850.1669676,15.35,0.62
1582005855.1814451,15.35,0.62
1582005860.2007408,15.35,0.62
1582005865.2171607,15.35,0.61
1582005870.2317452,15.35,0.61
1582005875.2515018,15.35,0.61
1582005880.2786736,15.35,0.61
1582005885.2889109,15.35,0.60
1582005890.3013809,15.35,0.60
1582005895.317455,15.35,0.60
1582005900.3373842,15.35,0.60
1582005905.3469894,15.35,0.60
1582005910.365382,15.35,0.60
1582005915.3847442,15.35,0.60
1582005920.3958933,15.35,0.61
1582005925.418213,15.35,0.61
1582005930.4366271,15.35,0.62
1582005935.4607399,15.35,0.62
1582005940.466749,15.35,0.61
1582005945.4872468,15.35,0.61
1582005950.5062945,15.35,0.60
1582005955.5171256,15.35,0.60
1582005960.5421126,15.34,0.60
1582005965.5506418,15.34,0.60
1582005970.5671258,15.35,0.60
1582005975.5867274,15.34,0.60
1582005980.647039,15.34,0.60
1582005985.6105657,15.34,0.60
1582005990.635248,15.34,0.60
1582005995.6582427,15.34,0.61
1582006000.6672626,15.34,0.62
1582006005.695245,15.34,0.61
1582006010.6995826,15.34,0.60
1582006015.72561,15.34,0.60
1582006020.7426963,15.34,0.62
1582006025.7559686,15.34,0.62
1582006030.759846,15.34,0.61
1582006035.787679,15.34,0.60
1582006040.8060439,15.34,0.60
1582006045.8363614,15.34,0.60
1582006050.835637,15.34,0.62
1582006055.856838,15.34,0.62
1582006060.864399,15.34,0.62
1582006065.889659,15.34,0.61
1582006070.8971794,15.34,0.60
1582006075.9130282,15.34,0.60
1582006080.9368417,15.34,0.61
1582006085.94736,15.34,0.62
1582006090.9675648,15.34,0.62
1582006095.9814708,15.34,0.61
1582006101.0165238,15.34,0.60
1582006106.0304303,15.34,0.60
1582006111.0870175,15.34,0.62
1582006116.0558188,15.34,0.62
1582006121.0711808,15.34,0.60
1582006126.0909178,15.34,0.60
1582006131.12147,15.34,0.61
1582006136.136652,15.34,0.62
1582006141.1553414,15.34,0.62
1582006146.1465375,15.34,0.61
1582006151.1707804,15.34,0.60
1582006156.1775715,15.34,0.60
1582006161.2056098,15.34,0.61
1582006166.2247517,15.34,0.61
1582006171.2422888,15.34,0.62
1582006176.2633216,15.34,0.62
1582006181.2776794,15.34,0.61
1582006186.3065948,15.34,0.60
1582006191.3365827,15.34,0.60
1582006196.368989,15.34,0.61
1582006201.340528,15.34,0.62
1582006206.3474374,15.34,0.62
1582006211.3715346,15.33,0.61
1582006216.4222577,15.34,0.60
1582006221.444551,15.33,0.60
1582006226.4527335,15.33,0.60
1582006231.468605,15.33,0.60
1582006236.4972727,15.33,0.61
1582006241.4707549,15.33,0.61
1582006246.4918563,15.33,0.62
1582006251.5106509,15.33,0.62
1582006256.5412154,15.33,0.60
1582006261.5380685,15.33,0.60
1582006266.5955496,15.33,0.61
1582006271.5642617,15.33,0.61
1582006276.5962415,15.33,0.62
1582006281.6000814,15.33,0.62
1582006286.6061275,15.33,0.61
1582006291.6294947,15.33,0.61
1582006296.6605937,15.33,0.60
1582006301.6640828,15.33,0.60
1582006306.6874921,15.33,0.60
1582006311.7287803,15.33,0.60
1582006316.7201498,15.33,0.60
1582006321.7287068,15.33,0.60
1582006326.799558,15.33,0.60
1582006331.7658617,15.33,0.60
1582006336.8295517,15.33,0.60
1582006341.840054,15.33,0.60
1582006346.8362772,15.33,0.60
1582006351.858859,15.33,0.60
1582006356.8522298,15.33,0.60
1582006361.8636665,15.33,0.60
1582006366.8827171,15.33,0.60
1582006371.9045298,15.33,0.60
1582006376.9548662,15.33,0.60
1582006381.9383974,15.33,0.60
1582006386.9758472,15.32,0.60
1582006392.0038674,15.33,0.60
1582006396.9781942,15.32,0.61
1582006402.0087965,15.32,0.61
1582006407.0175114,15.32,0.62
1582006412.030338,15.32,0.62
1582006417.0779893,15.32,0.62
1582006422.0669057,15.32,0.62
1582006427.1442716,15.32,0.62
1582006432.1054907,15.32,0.62
1582006437.1236959,15.32,0.62
1582006442.1403694,15.32,0.62
1582006447.1476653,15.32,0.61
1582006452.1702905,15.32,0.61
1582006457.1903803,15.32,0.62
1582006462.1978636,15.32,0.61
1582006467.2225902,15.32,0.61
1582006472.2416992,15.32,0.61
1582006477.2486029,15.32,0.61
1582006482.2761729,15.32,0.61
1582006487.2935479,15.32,0.61
1582006492.3086665,15.32,0.60
1582006497.3242424,15.32,0.60
1582006502.3369243,15.32,0.60
1582006507.3599827,15.32,0.62
1582006512.3911598,15.32,0.62
1582006517.429771,15.32,0.61
1582006522.4478319,15.32,0.60
1582006527.4547086,15.32,0.60
1582006532.4618797,15.32,0.62
1582006537.4647179,15.32,0.61
1582006542.4835687,15.32,0.60
1582006547.4927993,15.32,0.62
1582006552.5037699,15.31,0.60
1582006557.5273736,15.32,0.61
1582006562.5430071,15.31,0.62
1582006567.5566375,15.31,0.60
1582006572.578745,15.31,0.62
1582006577.6035113,15.31,0.60
1582006582.6127067,15.31,0.61
1582006587.6376042,15.31,0.62
1582006592.644305,15.31,0.60
1582006597.6603181,15.31,0.62
1582006602.6794753,15.31,0.60
1582006607.7059124,15.31,0.61
1582006612.7209976,15.31,0.61
1582006617.7340057,15.31,0.60
1582006622.744111,15.31,0.62
1582006627.7553186,15.31,0.60
1582006632.778335,15.31,0.62
1582006637.7924771,15.31,0.61
1582006642.811304,15.31,0.60
1582006647.8235822,15.31,0.62
1582006652.8411067,15.31,0.61
1582006657.862369,15.31,0.60
1582006662.8791745,15.31,0.62
1582006667.893307,15.31,0.60
1582006672.9112945,15.31,0.61
1582006677.923298,15.31,0.61
1582006682.9433846,15.31,0.60
1582006687.958428,15.31,0.62
1582006692.9783835,15.31,0.60
1582006697.9935234,15.31,0.62
1582006703.0141432,15.31,0.61
1582006708.0232923,15.31,0.60
1582006713.0391936,15.31,0.62
1582006718.057475,15.31,0.60
1582006723.0802515,15.31,0.61
1582006728.1002192,15.31,0.62
1582006733.1159222,15.31,0.60
1582006738.1310241,15.31,0.60
1582006743.1378462,15.31,0.62
1582006748.160888,15.31,0.62
1582006753.1774411,15.31,0.60
1582006758.199976,15.31,0.60
1582006763.2134268,15.31,0.62
1582006768.2326508,15.31,0.62
1582006773.244269,15.31,0.61
1582006778.2631164,15.31,0.60
1582006783.277496,15.31,0.60
1582006788.3009355,15.31,0.62
1582006793.3121831,15.30,0.62
1582006798.3609185,15.30,0.60
1582006803.3583615,15.30,0.60
1582006808.354504,15.30,0.62
1582006813.3792205,15.30,0.62
1582006818.393857,15.30,0.60
1582006823.4149106,15.30,0.60
1582006828.4257092,15.30,0.62
1582006833.4497547,15.30,0.62
1582006838.4655108,15.30,0.60
1582006843.4832022,15.30,0.60
1582006848.5043383,15.30,0.61
1582006853.5440633,15.30,0.62
1582006858.550599,15.30,0.62
1582006863.5519612,15.30,0.62
1582006868.558782,15.30,0.61
1582006873.5773933,15.30,0.60
1582006878.5955753,15.30,0.60
1582006883.6103961,15.30,0.60
1582006888.6630166,15.30,0.62
1582006893.6918724,15.30,0.62
1582006898.7070346,15.30,0.62
1582006903.680528,15.30,0.61
1582006908.713221,15.30,0.60
1582006913.726464,15.30,0.60
1582006918.7430837,15.30,0.60
1582006923.741358,15.30,0.60
1582006928.758298,15.30,0.61
1582006933.7772624,15.30,0.62
1582006938.7919707,15.30,0.63
1582006943.8119009,15.30,0.61
1582006948.8337703,15.30,0.60
1582006953.8489597,15.29,0.60
1582006958.882721,15.29,0.59
1582006963.891686,15.29,0.60
1582006968.9191597,15.29,0.61
1582006973.955942,15.29,0.61
1582006978.9325929,15.29,0.64
1582006983.943566,15.29,0.61
1582006988.960475,15.29,0.62
1582006993.9790666,15.29,0.60
1582006999.0029025,15.29,0.62
1582007004.0266466,15.29,0.60
1582007009.0400887,15.29,0.60
1582007014.0627131,15.29,0.63
1582007019.0779886,15.29,0.61
1582007024.115787,15.29,0.63
1582007029.0949621,15.29,0.64
1582007034.144909,15.29,0.64
1582007039.1615746,15.29,0.64
1582007044.1709347,15.29,0.62
1582007049.162784,15.29,0.63
1582007054.1760051,15.29,0.61
1582007059.1947274,15.29,0.61
1582007064.2152522,15.29,0.63
1582007069.2319472,15.29,0.63
1582007074.2441947,15.29,0.60
1582007079.2670293,15.29,0.63
1582007084.2724473,15.29,0.61
1582007089.2972553,15.29,0.61
1582007094.32183,15.29,0.60
1582007099.3584487,15.28,0.61
1582007104.3702002,15.29,0.60
1582007109.3661387,15.29,0.60
1582007114.3846807,15.29,0.60
1582007119.4002905,15.29,0.60
1582007124.4286606,15.29,0.61
1582007129.4697912,15.28,0.62
1582007134.500656,15.28,0.62
1582007139.466656,15.29,0.60
1582007144.506609,15.28,0.60
1582007149.5252695,15.28,0.61
1582007154.5343907,15.28,0.62
1582007159.5616958,15.28,0.62
1582007164.5622861,15.28,0.61
1582007169.5625672,15.28,0.60
1582007174.60247,15.28,0.60
1582007179.5966089,15.28,0.61
1582007184.6356974,15.28,0.62
1582007189.655853,15.28,0.61
1582007194.6906295,15.28,0.60
1582007199.7060373,15.28,0.60
1582007204.7115848,15.28,0.62
1582007209.7065523,15.28,0.62
1582007214.7211041,15.28,0.61
1582007219.7571137,15.28,0.60
1582007224.7814765,15.28,0.61
1582007229.774613,15.28,0.62
1582007234.7833953,15.28,0.61
1582007239.814999,15.28,0.60
1582007244.855302,15.28,0.62
1582007249.8725073,15.28,0.62
1582007254.8956218,15.28,0.60
1582007259.9103184,15.28,0.60
1582007264.9209762,15.28,0.62
1582007269.9300394,15.28,0.61
1582007274.9150617,15.28,0.61
1582007279.9261878,15.28,0.62
1582007284.9485312,15.28,0.60
1582007289.9623904,15.28,0.61
1582007295.0104046,15.28,0.61
1582007300.021586,15.28,0.60
